date,symbol,short_ratio
2024-12-17,NVDA,0.4944997082574346
2024-12-17,TSLA,0.6303711372773638
2024-12-18,AAPL,0.5586975208235775
2024-12-18,META,0.5033031647448749
2024-12-18,MSFT,0.3397454274079816
2024-12-18,NVDA,0.515945592483597
2024-12-18,TSLA,0.6005140512938021
2024-12-19,AAPL,0.6340280122072621
2024-12-19,META,0.5412725301482298
2024-12-19,MSFT,0.4812237720713938
2024-12-19,NVDA,0.5554994798509163
2024-12-19,TSLA,0.6220174156606227
2024-12-20,AAPL,0.5973332305164397
2024-12-20,META,0.4995314168289818
2024-12-20,MSFT,0.3356630002981411
2024-12-20,NVDA,0.5222263972708788
2024-12-20,TSLA,0.4679156208513598
2024-12-23,AAPL,0.5678511582947241
2024-12-23,META,0.3296035035144961
2024-12-23,MSFT,0.4622400515278969
2024-12-23,NVDA,0.5755193526444036
2024-12-23,TSLA,0.4005938536188598
2024-12-24,AAPL,0.4714136556256635
2024-12-24,META,0.4568914438435258
2024-12-24,MSFT,0.5429637948726236
2024-12-24,NVDA,0.5805149193359018
2024-12-24,TSLA,0.4956308766840291
2024-12-26,AAPL,0.5873403696880763
2024-12-26,META,0.4352213697856714
2024-12-26,MSFT,0.5202424616217551
2024-12-26,NVDA,0.5676245161319187
2024-12-26,TSLA,0.5343348420290776
2024-12-27,AAPL,0.6310309564571452
2024-12-27,META,0.442850538670527
2024-12-27,MSFT,0.4639672858087687
2024-12-27,NVDA,0.4466106780849855
2024-12-27,TSLA,0.5750126062503831
2024-12-30,AAPL,0.5369823850682354
2024-12-30,META,0.3055715488680391
2024-12-30,MSFT,0.314718434973384
2024-12-30,NVDA,0.3753369557260846
2024-12-30,TSLA,0.5119225401290095
2024-12-31,AAPL,0.4646861382148436
2024-12-31,META,0.2975809245133275
2024-12-31,MSFT,0.3907538076058934
2024-12-31,NVDA,0.4355102891474052
2024-12-31,TSLA,0.5216353827006751
2025-01-02,AAPL,0.485655664878986
2025-01-02,META,0.3650957234409037
2025-01-02,MSFT,0.3782151158335675
2025-01-02,NVDA,0.3956766033564712
2025-01-02,TSLA,0.4401794687700017
2025-01-03,AAPL,0.3792789447536993
2025-01-03,META,0.3403984234305096
2025-01-03,MSFT,0.3416320178511328
2025-01-03,NVDA,0.3993388126694285
2025-01-03,TSLA,0.4202649590158723
2025-01-06,AAPL,0.524816772419361
2025-01-06,META,0.490780487745527
2025-01-06,MSFT,0.3876365112021005
2025-01-06,NVDA,0.4473398925145497
2025-01-06,TSLA,0.5123808190852506
2025-01-07,AAPL,0.4934856454107808
2025-01-07,META,0.4425663148344907
2025-01-07,MSFT,0.3597622662204874
2025-01-07,NVDA,0.5828341336670669
2025-01-07,TSLA,0.4382290503194496
2025-01-08,AAPL,0.4332607646853521
2025-01-08,META,0.4189357403099062
2025-01-08,MSFT,0.3724086870681145
2025-01-08,NVDA,0.5917595074622447
2025-01-08,TSLA,0.3925327609162725
2025-01-10,AAPL,0.5100263224667703
2025-01-10,META,0.4532672435924187
2025-01-10,MSFT,0.4310427413756649
2025-01-10,NVDA,0.6062269352604123
2025-01-10,TSLA,0.5344602703737952
2025-01-13,AAPL,0.3531956007407354
2025-01-13,META,0.3910482064344476
2025-01-13,MSFT,0.4662416442991181
2025-01-13,NVDA,0.4263660375397761
2025-01-13,TSLA,0.4474774722721439
2025-01-14,AAPL,0.3522802201773698
2025-01-14,META,0.4424260118457296
2025-01-14,MSFT,0.3628875956310756
2025-01-14,NVDA,0.428440224840416
2025-01-14,TSLA,0.5623876944485039
2025-01-15,AAPL,0.3761562352985391
2025-01-15,META,0.3361750878557696
2025-01-15,MSFT,0.3789575297739884
2025-01-15,NVDA,0.403873150335963
2025-01-15,TSLA,0.3130142940330068
2025-01-16,AAPL,0.4785540223835843
2025-01-16,META,0.4079887184846569
2025-01-16,MSFT,0.5208302477259542
2025-01-16,NVDA,0.4189058728294392
2025-01-16,TSLA,0.5264043703144697
2025-01-17,AAPL,0.4230882861477437
2025-01-17,META,0.5799616130023345
2025-01-17,MSFT,0.4668841894482425
2025-01-17,NVDA,0.4732460930547815
2025-01-17,TSLA,0.2587184145029815
2025-01-21,AAPL,0.4370583807711493
2025-01-21,META,0.4211777335726666
2025-01-21,MSFT,0.3976274361562268
2025-01-21,NVDA,0.5587618536458012
2025-01-21,TSLA,0.4195463068293354
2025-01-22,AAPL,0.327404562062087
2025-01-22,META,0.405472049119544
2025-01-22,MSFT,0.3354135911659983
2025-01-22,NVDA,0.5604308571800658
2025-01-22,TSLA,0.4267628185692828
2025-01-23,AAPL,0.4401127702142235
2025-01-23,META,0.5421456687919634
2025-01-23,MSFT,0.5394587637638717
2025-01-23,NVDA,0.5898725111289368
2025-01-23,TSLA,0.4506003108690666
2025-01-24,AAPL,0.3127071737728153
2025-01-24,META,0.4362427468829108
2025-01-24,MSFT,0.3577584973991336
2025-01-24,NVDA,0.5350122914907459
2025-01-24,TSLA,0.4751140718112612
2025-01-27,AAPL,0.3761954173174839
2025-01-27,META,0.3849741740230707
2025-01-27,MSFT,0.3459811119238439
2025-01-27,NVDA,0.4558260232489626
2025-01-27,TSLA,0.3619984449904886
2025-01-28,AAPL,0.6089305313037658
2025-01-28,META,0.3548530050409925
2025-01-28,MSFT,0.3830922718493707
2025-01-28,NVDA,0.4656271761992081
2025-01-28,TSLA,0.3835997950688481
2025-01-29,AAPL,0.5305874272311886
2025-01-29,META,0.4785956550841538
2025-01-29,MSFT,0.4023404896855889
2025-01-29,NVDA,0.4697831016375698
2025-01-29,TSLA,0.4493845592826011
2025-01-30,AAPL,0.4558099104550181
2025-01-30,META,0.4920273227296547
2025-01-30,MSFT,0.4566093720280337
2025-01-30,NVDA,0.49597249374844
2025-01-30,TSLA,0.5901015438149663
2025-01-31,AAPL,0.4789411345816685
2025-01-31,META,0.3870167789158754
2025-01-31,MSFT,0.3366692563942818
2025-01-31,NVDA,0.5482260967743587
2025-01-31,TSLA,0.5140284191552398
2025-02-03,AAPL,0.3919915559832694
2025-02-03,META,0.4547805419564774
2025-02-03,MSFT,0.2855942848936228
2025-02-03,NVDA,0.3717576859378966
2025-02-03,TSLA,0.4300334640541706
2025-02-04,AAPL,0.3847136551876826
2025-02-04,META,0.4162679409804447
2025-02-04,MSFT,0.244727410702932
2025-02-04,NVDA,0.4171830538959176
2025-02-04,TSLA,0.4649894857415927
2025-02-05,AAPL,0.4123977695749604
2025-02-05,META,0.4844069263313817
2025-02-05,MSFT,0.3125888141392677
2025-02-05,NVDA,0.460816876278881
2025-02-05,TSLA,0.4833982078593338
2025-02-06,AAPL,0.3579838645329246
2025-02-06,META,0.4028854351324022
2025-02-06,MSFT,0.2787778096486272
2025-02-06,NVDA,0.4545287311609108
2025-02-06,TSLA,0.3086085567957378
2025-02-07,AAPL,0.4622041411621752
2025-02-07,META,0.6235499996981835
2025-02-07,MSFT,0.3691842235138267
2025-02-07,NVDA,0.4743860781577563
2025-02-07,TSLA,0.5597142043432894
2025-02-10,AAPL,0.3617746539879384
2025-02-10,META,0.5281881536192226
2025-02-10,MSFT,0.3199562418783047
2025-02-10,NVDA,0.527491414682488
2025-02-10,TSLA,0.2849076490015443
2025-02-11,AAPL,0.4367165588360613
2025-02-11,META,0.4852237092309626
2025-02-11,MSFT,0.2419195131161493
2025-02-11,NVDA,0.5477670479501173
2025-02-11,TSLA,0.2962874692099013
2025-02-12,AAPL,0.4556776732059316
2025-02-12,META,0.5404320956188946
2025-02-12,MSFT,0.2757301341536307
2025-02-12,NVDA,0.5886647368417374
2025-02-12,TSLA,0.3095355217300196
2025-02-13,AAPL,0.467348402165947
2025-02-13,META,0.5023207566557226
2025-02-13,MSFT,0.2424663840295011
2025-02-13,NVDA,0.5473875425519434
2025-02-13,TSLA,0.403179791034799
2025-02-14,AAPL,0.4375033385154512
2025-02-14,META,0.5565176066277722
2025-02-14,MSFT,0.3941221647792186
2025-02-14,NVDA,0.4897032839126409
2025-02-14,TSLA,0.5291302951786994
2025-02-18,AAPL,0.5101710577627121
2025-02-18,META,0.4524098608031636
2025-02-18,MSFT,0.2872200749296651
2025-02-18,NVDA,0.5650722632039625
2025-02-18,TSLA,0.421521582300626
2025-02-19,AAPL,0.4883858168552304
2025-02-19,META,0.2489497819211671
2025-02-19,MSFT,0.4813648970082132
2025-02-19,NVDA,0.6088251677540168
2025-02-19,TSLA,0.4234661057069335
2025-02-20,AAPL,0.4954970739990219
2025-02-20,META,0.2167395432823438
2025-02-20,MSFT,0.3408614827680019
2025-02-20,NVDA,0.5770775227950523
2025-02-20,TSLA,0.3831499355794419
2025-02-21,AAPL,0.5421029478008059
2025-02-21,META,0.2342408646309308
2025-02-21,MSFT,0.3255001971633059
2025-02-21,NVDA,0.5664718827443437
2025-02-21,TSLA,0.4616701294730563
2025-02-24,AAPL,0.556496824099142
2025-02-24,META,0.2190556891497436
2025-02-24,MSFT,0.3502493783250831
2025-02-24,NVDA,0.5197194981078336
2025-02-24,TSLA,0.4300476595429358
2025-02-25,AAPL,0.5478252531294521
2025-02-25,META,0.1670677309213228
2025-02-25,MSFT,0.3195515356272195
2025-02-25,NVDA,0.3940557816419963
2025-02-25,TSLA,0.3435201673719952
2025-02-26,AAPL,0.5399839477598761
2025-02-26,META,0.411059991800665
2025-02-26,MSFT,0.3127813521760046
2025-02-26,NVDA,0.5605796252892001
2025-02-26,TSLA,0.3854797106544464
2025-02-27,AAPL,0.5803444175051149
2025-02-27,META,0.4331072299803487
2025-02-27,MSFT,0.412731932080979
2025-02-27,NVDA,0.563957454161771
2025-02-27,TSLA,0.338419238417691
2025-02-28,AAPL,0.5385870794537209
2025-02-28,META,0.3918595836296021
2025-02-28,MSFT,0.3982476444606109
2025-02-28,NVDA,0.5139701002814975
2025-02-28,TSLA,0.3964668944177213
2025-03-03,AAPL,0.543825537135531
2025-03-03,META,0.5044723004984187
2025-03-03,MSFT,0.3728656395091773
2025-03-03,NVDA,0.4059441805866443
2025-03-03,TSLA,0.4099457453233882
2025-03-04,AAPL,0.5190725055981948
2025-03-04,META,0.3773404265636324
2025-03-04,MSFT,0.3246212955318786
2025-03-04,NVDA,0.3124313429232822
2025-03-04,TSLA,0.3457035380799889
2025-03-05,AAPL,0.5592185999190341
2025-03-05,META,0.5453646129016887
2025-03-05,MSFT,0.4768113750293781
2025-03-05,NVDA,0.4029469335495705
2025-03-05,TSLA,0.3464283977317484
2025-03-06,AAPL,0.5549162699164194
2025-03-06,META,0.4648677217892107
2025-03-06,MSFT,0.4413042121274841
2025-03-06,NVDA,0.4518788280244911
2025-03-06,TSLA,0.4512223555160303
2025-03-07,AAPL,0.5610584357960624
2025-03-07,META,0.4061574108228029
2025-03-07,MSFT,0.3990506679912086
2025-03-07,NVDA,0.4106590015440524
2025-03-07,TSLA,0.5490369472928484
2025-03-10,AAPL,0.5510786055290788
2025-03-10,META,0.3123608411718456
2025-03-10,MSFT,0.3823556198179344
2025-03-10,NVDA,0.3750395216017974
2025-03-10,TSLA,0.3788271271275554
2025-03-11,AAPL,0.4971386725467551
2025-03-11,META,0.4222352924046528
2025-03-11,MSFT,0.4397709349648841
2025-03-11,NVDA,0.3580481267817425
2025-03-11,TSLA,0.297442849991604
2025-03-12,AAPL,0.4923451810476902
2025-03-12,META,0.5325017904585196
2025-03-12,MSFT,0.45804390318646
2025-03-12,NVDA,0.4834738977003942
2025-03-12,TSLA,0.4013080435182094
2025-03-13,AAPL,0.426753749645516
2025-03-13,META,0.5004801419499093
2025-03-13,MSFT,0.4723503783290549
2025-03-13,NVDA,0.5217997449829956
2025-03-13,TSLA,0.4888857091431815
2025-03-14,AAPL,0.4712821359161256
2025-03-14,META,0.4713675661702674
2025-03-14,MSFT,0.4773402802651084
2025-03-14,NVDA,0.5130849236348799
2025-03-14,TSLA,0.5711266423823684
2025-03-17,AAPL,0.3559701304246055
2025-03-17,META,0.3271739796918108
2025-03-17,MSFT,0.4101559511668279
2025-03-17,NVDA,0.5270033701812272
2025-03-17,TSLA,0.4963244721009132
2025-03-18,AAPL,0.451626000842367
2025-03-18,META,0.3042937687745685
2025-03-18,MSFT,0.3793395852285132
2025-03-18,NVDA,0.5974181051363805
2025-03-18,TSLA,0.4214725180824105
2025-03-19,AAPL,0.4629220426387872
2025-03-19,META,0.3573059783620836
2025-03-19,MSFT,0.3899540209243248
2025-03-19,NVDA,0.528337945970372
2025-03-19,TSLA,0.3996322079296041
2025-03-20,AAPL,0.4261343977619741
2025-03-20,META,0.286766618265258
2025-03-20,MSFT,0.3478366777157035
2025-03-20,NVDA,0.5705157173488843
2025-03-20,TSLA,0.473955497351909
2025-03-21,AAPL,0.4333934857416579
2025-03-21,META,0.3557741799479433
2025-03-21,MSFT,0.3480434499940252
2025-03-21,NVDA,0.4425069689090625
2025-03-21,TSLA,0.4783576156742209
2025-03-24,AAPL,0.4304571582663629
2025-03-24,META,0.4491699804310291
2025-03-24,MSFT,0.48577261592927
2025-03-24,NVDA,0.3381417694083068
2025-03-24,TSLA,0.5292745503947212
2025-03-25,AAPL,0.5669871692325102
2025-03-25,META,0.3854267328463485
2025-03-25,MSFT,0.4487632287692281
2025-03-25,NVDA,0.3808433957501985
2025-03-25,TSLA,0.5245974984784243
2025-03-26,AAPL,0.451372479996763
2025-03-26,META,0.3822104626921062
2025-03-26,MSFT,0.4234044040839064
2025-03-26,NVDA,0.4291408970778716
2025-03-26,TSLA,0.5156387099382228
2025-03-27,AAPL,0.5696274635842927
2025-03-27,META,0.3101335350462016
2025-03-27,MSFT,0.4437292776411461
2025-03-27,NVDA,0.3972493275634081
2025-03-27,TSLA,0.5054930965728865
2025-03-28,AAPL,0.5643769397088769
2025-03-28,META,0.3227008438859334
2025-03-28,MSFT,0.4242640506718715
2025-03-28,NVDA,0.5207902814578129
2025-03-28,TSLA,0.5149509037705065
2025-03-31,AAPL,0.415840253346748
2025-03-31,META,0.3254671689592046
2025-03-31,MSFT,0.3102466116805419
2025-03-31,NVDA,0.3417158130349738
2025-03-31,TSLA,0.4665667534898323
2025-04-01,AAPL,0.5264981138052156
2025-04-01,META,0.4498214403809272
2025-04-01,MSFT,0.5395467431009026
2025-04-01,NVDA,0.5200200965457674
2025-04-01,TSLA,0.4955169727371089
2025-04-02,AAPL,0.5447630350551204
2025-04-02,META,0.4378005420415911
2025-04-02,MSFT,0.5184605493124977
2025-04-02,NVDA,0.5940047096058897
2025-04-02,TSLA,0.5653640387270863
2025-04-03,AAPL,0.5527246470026839
2025-04-03,META,0.3754347082982024
2025-04-03,MSFT,0.4954425565758857
2025-04-03,NVDA,0.56291032495893
2025-04-03,TSLA,0.5414984835822092
2025-04-04,AAPL,0.2576473086240409
2025-04-04,META,0.32976286451321
2025-04-04,MSFT,0.3288715666857884
2025-04-04,NVDA,0.4728459934128545
2025-04-04,TSLA,0.3948907101560555
2025-04-07,AAPL,0.2607137925624657
2025-04-07,META,0.3862783747443961
2025-04-07,MSFT,0.4323008080868322
2025-04-07,NVDA,0.4406045936285879
2025-04-07,TSLA,0.3419185196730623
2025-04-08,AAPL,0.3096972801762755
2025-04-08,META,0.4383474229064505
2025-04-08,MSFT,0.4304290074930839
2025-04-08,NVDA,0.585630159402487
2025-04-08,TSLA,0.4276614608822215
2025-04-09,AAPL,0.3448134960521111
2025-04-09,META,0.4529346088818086
2025-04-09,MSFT,0.475716650482289
2025-04-09,NVDA,0.5489660000070102
2025-04-09,TSLA,0.3258119483701711
2025-04-10,AAPL,0.4810443515646761
2025-04-10,META,0.3822401108783371
2025-04-10,MSFT,0.4138249343357311
2025-04-10,NVDA,0.6195640259320027
2025-04-10,TSLA,0.4267435657921797
2025-04-11,AAPL,0.3797537078459874
2025-04-11,META,0.4058842402108817
2025-04-11,MSFT,0.4391653604420737
2025-04-11,NVDA,0.6211738500966281
2025-04-11,TSLA,0.3689683240977641
2025-04-14,AAPL,0.4545223786438425
2025-04-14,META,0.3271898087632791
2025-04-14,MSFT,0.4665518091869365
2025-04-14,NVDA,0.5885812275468145
2025-04-14,TSLA,0.4192687984807184
2025-04-15,AAPL,0.471356864412441
2025-04-15,META,0.3651262223698607
2025-04-15,MSFT,0.3232104504289173
2025-04-15,NVDA,0.4835625284536551
2025-04-15,TSLA,0.397883008229074
2025-04-16,AAPL,0.3431312289619661
2025-04-16,META,0.3314002355444251
2025-04-16,MSFT,0.3825924201202942
2025-04-16,NVDA,0.4769508642550773
2025-04-16,TSLA,0.4390553043063709
2025-04-17,AAPL,0.3242880929720946
2025-04-17,META,0.4046418205329234
2025-04-17,MSFT,0.3450853346728236
2025-04-17,NVDA,0.5482807444338224
2025-04-17,TSLA,0.4716981026647394
2025-04-21,AAPL,0.3575067845275578
2025-04-21,META,0.2953090858419409
2025-04-21,MSFT,0.2952223963415927
2025-04-21,NVDA,0.3986541080966803
2025-04-21,TSLA,0.4332445234356447
2025-04-22,AAPL,0.3395807717939186
2025-04-22,META,0.3358837126088075
2025-04-22,MSFT,0.2762796028403618
2025-04-22,NVDA,0.4265086507601152
2025-04-22,TSLA,0.4223738682181542
2025-04-23,AAPL,0.4678387439594333
2025-04-23,META,0.4292186356863092
2025-04-23,MSFT,0.3639252201698899
2025-04-23,NVDA,0.4414867360740909
2025-04-23,TSLA,0.491288759639057
2025-04-24,AAPL,0.4425211533926977
2025-04-24,META,0.4432783415598478
2025-04-24,MSFT,0.5439950009215561
2025-04-24,NVDA,0.4879482857377076
2025-04-24,TSLA,0.5269438293305782
2025-04-25,AAPL,0.4950064544943903
2025-04-25,META,0.5913522798051924
2025-04-25,MSFT,0.6254425193519597
2025-04-25,NVDA,0.4854034994837917
2025-04-25,TSLA,0.5824321431001817
2025-04-28,AAPL,0.4457476838705687
2025-04-28,META,0.5792349868324483
2025-04-28,MSFT,0.4654502659494041
2025-04-28,NVDA,0.5305490516512674
2025-04-28,TSLA,0.5105660484509414
2025-04-29,AAPL,0.4306529865066978
2025-04-29,META,0.5845326334557079
2025-04-29,MSFT,0.3824759034638462
2025-04-29,NVDA,0.4619256146523031
2025-04-29,TSLA,0.4944526506570222
2025-04-30,AAPL,0.5467735191408
2025-04-30,META,0.5438637981797186
2025-04-30,MSFT,0.4639557703411845
2025-04-30,NVDA,0.4673123466787915
2025-04-30,TSLA,0.444432943936569
2025-05-01,AAPL,0.5733610157802481
2025-05-01,META,0.5668208615224508
2025-05-01,MSFT,0.4981560550443112
2025-05-01,NVDA,0.45285655484662
2025-05-01,TSLA,0.4737865872859443
2025-05-02,AAPL,0.4622415224404946
2025-05-02,META,0.5988345081939647
2025-05-02,MSFT,0.5231511861448608
2025-05-02,NVDA,0.5448114522019772
2025-05-02,TSLA,0.4611208978054884
2025-05-05,AAPL,0.4389003516406805
2025-05-05,META,0.5704163021221106
2025-05-05,MSFT,0.5340178902665084
2025-05-05,NVDA,0.6210089962041444
2025-05-05,TSLA,0.4238439850691948
2025-05-06,AAPL,0.429140196975638
2025-05-06,META,0.5165963174950016
2025-05-06,MSFT,0.5029337837736045
2025-05-06,NVDA,0.5766359791757157
2025-05-06,TSLA,0.3569292982426035
2025-05-07,AAPL,0.4774403735639632
2025-05-07,META,0.6326064798957096
2025-05-07,MSFT,0.5274929237265171
2025-05-07,NVDA,0.5128528807136707
2025-05-07,TSLA,0.3968809895093117
2025-05-08,AAPL,0.4064246262899874
2025-05-08,META,0.54237423775682
2025-05-08,MSFT,0.517666810070484
2025-05-08,NVDA,0.6090636656421881
2025-05-08,TSLA,0.3412032144600773
2025-05-09,AAPL,0.2999053826279993
2025-05-09,META,0.4320441767693735
2025-05-09,MSFT,0.3137810030572962
2025-05-09,NVDA,0.580671927529873
2025-05-09,TSLA,0.5406336589398998
2025-05-12,AAPL,0.353441536781711
2025-05-12,META,0.5361329647347686
2025-05-12,MSFT,0.3398921717460189
2025-05-12,NVDA,0.363817236729711
2025-05-12,TSLA,0.4245136179802965
2025-05-13,AAPL,0.3647423005731519
2025-05-13,META,0.5339414543985463
2025-05-13,MSFT,0.2626208498465043
2025-05-13,NVDA,0.3992327093936673
2025-05-13,TSLA,0.5196948525998437
2025-05-14,AAPL,0.3851733617678365
2025-05-14,META,0.4915518519006238
2025-05-14,MSFT,0.3408740392735737
2025-05-14,NVDA,0.5860272942968662
2025-05-14,TSLA,0.5740362247782749
2025-05-15,AAPL,0.4062588200258086
2025-05-15,META,0.5133311608729497
2025-05-15,MSFT,0.4379910558386782
2025-05-15,NVDA,0.5571195345424959
2025-05-15,TSLA,0.633257711924925
2025-05-16,AAPL,0.5685551019227085
2025-05-16,META,0.4256941561372145
2025-05-16,MSFT,0.3149512264348556
2025-05-16,NVDA,0.5661991378857288
2025-05-16,TSLA,0.6456487458948806
2025-05-19,AAPL,0.4310158964370428
2025-05-19,META,0.3721362749419932
2025-05-19,MSFT,0.3006793291270581
2025-05-19,NVDA,0.5958050167937365
2025-05-19,TSLA,0.6366248842071601
2025-05-20,AAPL,0.3875433885720856
2025-05-20,META,0.4047991252053433
2025-05-20,MSFT,0.3502751790427746
2025-05-20,NVDA,0.6002044567156891
2025-05-20,TSLA,0.6298012868984639
2025-05-21,AAPL,0.4790420843505104
2025-05-21,META,0.4351086056485704
2025-05-21,MSFT,0.3150127533626297
2025-05-21,NVDA,0.6292350103434737
2025-05-21,TSLA,0.6138309994736063
2025-05-22,AAPL,0.396178448037782
2025-05-22,META,0.4737349864321486
2025-05-22,MSFT,0.3690842130779292
2025-05-22,NVDA,0.632729379755192
2025-05-22,TSLA,0.5921890233026409
2025-05-23,AAPL,0.4442643023451421
2025-05-23,META,0.4565870311021656
2025-05-23,MSFT,0.4008072683142009
2025-05-23,NVDA,0.6118910222931508
2025-05-23,TSLA,0.6341248057669707
2025-05-27,AAPL,0.3189662611118771
2025-05-27,META,0.4092269911602924
2025-05-27,MSFT,0.4085790122752454
2025-05-27,NVDA,0.4724551626520085
2025-05-27,TSLA,0.5896338655651879
2025-05-28,AAPL,0.3657755502735607
2025-05-28,META,0.4716037499594352
2025-05-28,MSFT,0.4134945786671889
2025-05-28,NVDA,0.5191116909092263
2025-05-28,TSLA,0.6235438001744602
2025-05-29,AAPL,0.3910082004433257
2025-05-29,META,0.4562043314252552
2025-05-29,MSFT,0.3731212237459245
2025-05-29,NVDA,0.5539051324983453
2025-05-29,TSLA,0.6052580994135783
2025-05-30,AAPL,0.4011240255959188
2025-05-30,META,0.4028752114656568
2025-05-30,MSFT,0.3633712445849975
2025-05-30,NVDA,0.5806333437863481
2025-05-30,TSLA,0.638385746186912
2025-06-02,AAPL,0.4909360227642407
2025-06-02,META,0.5413223625540944
2025-06-02,MSFT,0.4194656650656562
2025-06-02,NVDA,0.538275880366179
2025-06-02,TSLA,0.6200059882143643
2025-06-03,AAPL,0.3612729860715236
2025-06-03,META,0.4939037685071275
2025-06-03,MSFT,0.2911927387858622
2025-06-03,NVDA,0.5914454562752671
2025-06-03,TSLA,0.565115902059102
2025-06-04,AAPL,0.5166733528539168
2025-06-04,META,0.5325975613896337
2025-06-04,MSFT,0.3951880135604736
2025-06-04,NVDA,0.5993036984185456
2025-06-04,TSLA,0.6273426968535301
2025-06-05,AAPL,0.3899428343111156
2025-06-05,META,0.5519119539002391
2025-06-05,MSFT,0.3806062075574711
2025-06-05,NVDA,0.5769536175160818
2025-06-05,TSLA,0.4433467499857875
2025-06-06,AAPL,0.3452169752013165
2025-06-06,META,0.5186192203673743
2025-06-06,MSFT,0.3329272584421304
2025-06-06,NVDA,0.5441017352815235
2025-06-06,TSLA,0.5053779422385467
2025-06-09,AAPL,0.5067773124395376
2025-06-09,META,0.5674924208076254
2025-06-09,MSFT,0.4677078553418512
2025-06-09,NVDA,0.554243015371715
2025-06-09,TSLA,0.3687656422956081
2025-06-10,AAPL,0.3435948659231894
2025-06-10,META,0.5435464836106366
2025-06-10,MSFT,0.3954677758612594
2025-06-10,NVDA,0.611154210831666
2025-06-10,TSLA,0.3702795365561276
2025-06-11,AAPL,0.369200386785688
2025-06-11,META,0.4462170896444875
2025-06-11,MSFT,0.4234747673962071
2025-06-11,NVDA,0.5037823527824221
2025-06-11,TSLA,0.6481572085125342
2025-06-12,AAPL,0.3964670657268959
2025-06-12,META,0.4677117354809196
2025-06-12,MSFT,0.4628373679085824
2025-06-12,NVDA,0.593987689307705
2025-06-12,TSLA,0.5155619803484232
2025-06-13,AAPL,0.3532689631804552
2025-06-13,META,0.3577746880554296
2025-06-13,MSFT,0.3547230330861863
2025-06-13,NVDA,0.5851828722315878
2025-06-13,TSLA,0.575101782977916
2025-06-16,AAPL,0.3279302173774068
2025-06-16,META,0.4137700938881986
2025-06-16,MSFT,0.3246330071704936
2025-06-16,NVDA,0.5174323184344984
2025-06-16,TSLA,0.4632852194179469
2025-06-17,AAPL,0.3096683317951372
2025-06-17,META,0.462166277001187
2025-06-17,MSFT,0.3287398393410719
2025-06-17,NVDA,0.5536036495791756
2025-06-17,TSLA,0.5182003911449177
2025-06-18,AAPL,0.3438358773956654
2025-06-18,META,0.4213559267095404
2025-06-18,MSFT,0.4002409847956281
2025-06-18,NVDA,0.5983608077302945
2025-06-18,TSLA,0.4334465336367807
2025-06-20,AAPL,0.3552270808030339
2025-06-20,META,0.3763893202953265
2025-06-20,MSFT,0.3384853616650535
2025-06-20,NVDA,0.5563027333475272
2025-06-20,TSLA,0.5611618676179054
2025-06-23,AAPL,0.3401949037373858
2025-06-23,META,0.4254132417031317
2025-06-23,MSFT,0.3041063943701374
2025-06-23,NVDA,0.4614857953434737
2025-06-23,TSLA,0.5340613247798868
2025-06-24,AAPL,0.2567716681402573
2025-06-24,META,0.3863901420205987
2025-06-24,MSFT,0.418864434939175
2025-06-24,NVDA,0.4421687034931074
2025-06-24,TSLA,0.4699490928888044
2025-06-25,AAPL,0.2814299790733623
2025-06-25,META,0.3020062219918771
2025-06-25,MSFT,0.4286757763958448
2025-06-25,NVDA,0.379120675103473
2025-06-25,TSLA,0.3575839259711667
2025-06-26,AAPL,0.2721700402564826
2025-06-26,META,0.4190394561334881
2025-06-26,MSFT,0.3804781795477068
2025-06-26,NVDA,0.4104899828468477
2025-06-26,TSLA,0.4081898581029727
2025-06-27,AAPL,0.3092784152548982
2025-06-27,META,0.4718507880465723
2025-06-27,MSFT,0.4117640575135104
2025-06-27,NVDA,0.5530429433944541
2025-06-27,TSLA,0.5790668467558341
2025-06-30,AAPL,0.4017816589088717
2025-06-30,META,0.4659989659839947
2025-06-30,MSFT,0.3844618146624428
2025-06-30,NVDA,0.4361406551500503
2025-06-30,TSLA,0.5020312620164109
2025-07-01,AAPL,0.3970571804409448
2025-07-01,META,0.2293673743692747
2025-07-01,MSFT,0.3481610461194296
2025-07-01,NVDA,0.4454388205294475
2025-07-01,TSLA,0.4521082162100558
2025-07-02,AAPL,0.4564158535751278
2025-07-02,META,0.2245926321101182
2025-07-02,MSFT,0.3550415881022928
2025-07-02,NVDA,0.4011094114331803
2025-07-02,TSLA,0.5345663038790369
2025-07-03,AAPL,0.4287955253121555
2025-07-03,META,0.3114633854126052
2025-07-03,MSFT,0.4677446416228366
2025-07-03,NVDA,0.3437609788758189
2025-07-03,TSLA,0.5268932300416659
2025-07-07,AAPL,0.5499738266189054
2025-07-07,META,0.3892095309159305
2025-07-07,MSFT,0.3403343413748181
2025-07-07,NVDA,0.5936008747671412
2025-07-07,TSLA,0.558818548963195
2025-07-08,AAPL,0.5364801275213604
2025-07-08,META,0.4124249034173343
2025-07-08,MSFT,0.3446447505083575
2025-07-08,NVDA,0.5732083179541007
2025-07-08,TSLA,0.3946567742670667
2025-07-09,AAPL,0.4939800220564946
2025-07-09,META,0.3118885717176071
2025-07-09,MSFT,0.4163091651609544
2025-07-09,NVDA,0.5657542038473168
2025-07-09,TSLA,0.4916921002756195
2025-07-10,AAPL,0.4743973901887614
